Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2020-06-12,100.86803436279297,101.64431851559794,100.09175761318234,100.91655489854115,12418688
2020-06-15,103.73057556152344,105.71979167026926,100.9893281656452,102.83299747372729,28511450
2020-06-16,103.05132293701172,105.71978947392599,101.6928368044107,105.50146187427184,15921712
2020-06-17,105.67127227783203,106.13218772674942,102.39633619940662,102.85725164832401,27938908
2020-06-18,105.8410873413086,106.39904389804522,104.14297220924784,105.18610451800183,12408426
2020-06-19,107.7332763671875,108.72788813162474,104.31278586177868,105.76831310636163,22447354
2020-06-22,105.7925796508789,107.58772854506171,105.18610992965533,107.29662011759646,12961806
2020-06-23,107.02977752685547,107.85457485293222,103.34243872378978,104.31279026110235,14850298
2020-06-24,105.86534118652344,108.67936185813173,105.54997992812343,108.67936185813173,16492172
2020-06-25,105.86534118652344,107.70901041296983,104.4583345523163,105.25887153329727,10193692
2020-06-26,109.38287353515625,111.59042472225721,105.91386981485087,106.39904557451285,38389012
2020-06-29,106.59310913085938,109.601197253276,106.10793338843106,107.7332750868436,13374148
2020-06-30,106.56885528564453,107.68476104112037,105.76831822366988,106.54460241961692,11001386
2020-07-01,106.27774810791016,107.90308240692649,105.93812656805557,107.22383932721732,7905234
2020-07-02,108.77639770507812,109.38286737047574,106.52033351107664,107.22383684229905,14359882
2020-07-03,109.06751251220703,110.86266134658948,108.02438018453462,108.77640409443924,10838912
2020-07-06,108.02437591552734,110.25618728836268,107.51494730935767,109.60119707586696,15175628
